	image_id	image_path	label
88	patch-4700-4400-4800-4500-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4700-4400-4800-4500-#map_74488689.png#.png	2
89	patch-3500-3200-3600-3300-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3500-3200-3600-3300-#map_101168342.png#.png	1
90	patch-3900-2600-4000-2700-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3900-2600-4000-2700-#map_74488689.png#.png	2
91	patch-6300-3700-6400-3800-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-6300-3700-6400-3800-#map_74488689.png#.png	1
92	patch-4300-2800-4400-2900-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4300-2800-4400-2900-#map_74488689.png#.png	2
93	patch-3600-4600-3700-4700-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3600-4600-3700-4700-#map_74488689.png#.png	1
94	patch-4500-4600-4600-4700-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4500-4600-4600-4700-#map_74488689.png#.png	2
95	patch-1400-200-1500-300-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1400-200-1500-300-#map_101168342.png#.png	1
96	patch-4400-1000-4500-1100-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4400-1000-4500-1100-#map_101168342.png#.png	1
97	patch-3000-2400-3100-2500-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3000-2400-3100-2500-#map_74488689.png#.png	1
98	patch-2600-0-2700-100-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2600-0-2700-100-#map_101168342.png#.png	1
99	patch-2400-200-2500-300-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2400-200-2500-300-#map_101168342.png#.png	1
100	patch-3500-2500-3600-2600-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3500-2500-3600-2600-#map_74488689.png#.png	2
101	patch-2200-3300-2300-3400-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2200-3300-2300-3400-#map_74488689.png#.png	2
102	patch-7324-3700-7424-3800-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-7324-3700-7424-3800-#map_74488689.png#.png	2
103	patch-3300-3800-3400-3900-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3300-3800-3400-3900-#map_74488689.png#.png	1
104	patch-6000-2500-6100-2600-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-6000-2500-6100-2600-#map_74488689.png#.png	2
105	patch-2900-1200-3000-1300-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2900-1200-3000-1300-#map_74488689.png#.png	2
106	patch-5000-3200-5100-3300-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-5000-3200-5100-3300-#map_74488689.png#.png	2
107	patch-600-2000-700-2100-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-600-2000-700-2100-#map_74488689.png#.png	1
108	patch-7100-4600-7200-4700-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-7100-4600-7200-4700-#map_74488689.png#.png	2
109	patch-5900-2400-6000-2500-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-5900-2400-6000-2500-#map_74488689.png#.png	1
110	patch-1700-2800-1800-2900-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1700-2800-1800-2900-#map_101168342.png#.png	1
111	patch-3500-4000-3600-4100-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3500-4000-3600-4100-#map_74488689.png#.png	1
112	patch-4900-4500-5000-4600-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4900-4500-5000-4600-#map_74488689.png#.png	2
113	patch-4500-3100-4600-3200-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4500-3100-4600-3200-#map_74488689.png#.png	1
114	patch-800-900-900-1000-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-800-900-900-1000-#map_101168342.png#.png	1
115	patch-6700-5000-6800-5100-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-6700-5000-6800-5100-#map_74488689.png#.png	2
116	patch-3800-2700-3900-2800-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3800-2700-3900-2800-#map_74488689.png#.png	1
117	patch-1300-1100-1400-1200-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1300-1100-1400-1200-#map_74488689.png#.png	2
118	patch-3600-3100-3700-3200-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3600-3100-3700-3200-#map_101168342.png#.png	1
119	patch-600-900-700-1000-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-600-900-700-1000-#map_101168342.png#.png	1
120	patch-3900-1000-4000-1100-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-3900-1000-4000-1100-#map_101168342.png#.png	1
121	patch-1200-3400-1300-3500-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1200-3400-1300-3500-#map_101168342.png#.png	1
122	patch-4300-900-4400-1000-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4300-900-4400-1000-#map_101168342.png#.png	1
123	patch-2600-4000-2700-4100-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2600-4000-2700-4100-#map_74488689.png#.png	1
124	patch-4100-3200-4200-3300-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-4100-3200-4200-3300-#map_101168342.png#.png	1
125	patch-2100-3400-2200-3500-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-2100-3400-2200-3500-#map_74488689.png#.png	1
126	patch-800-800-900-900-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-800-800-900-900-#map_74488689.png#.png	2
127	patch-6200-4600-6300-4700-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-6200-4600-6300-4700-#map_74488689.png#.png	2
128	patch-1000-1900-1100-2000-#map_101168342.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1000-1900-1100-2000-#map_101168342.png#.png	1
129	patch-5800-2300-5900-2400-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-5800-2300-5900-2400-#map_74488689.png#.png	1
130	patch-0-2700-100-2800-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-0-2700-100-2800-#map_74488689.png#.png	2
131	patch-1300-2300-1400-2400-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-1300-2300-1400-2400-#map_74488689.png#.png	1
132	patch-5700-4100-5800-4200-#map_74488689.png#.png	/Users/rwood/LwM/MapReader/worked_examples/geospatial/classification_one_inch_maps/patches_100_pixel/patch-5700-4100-5800-4200-#map_74488689.png#.png	1
