,image_id,image_path,label
22,patch-200-4400-400-4600-#map_74488722.png#.png,patches_200_pixel/patch-200-4400-400-4600-#map_74488722.png#.png,1
23,patch-3400-5400-3600-5600-#map_74488689.png#.png,patches_200_pixel/patch-3400-5400-3600-5600-#map_74488689.png#.png,2
24,patch-1400-2400-1600-2600-#map_74490356.png#.png,patches_200_pixel/patch-1400-2400-1600-2600-#map_74490356.png#.png,1
25,patch-7400-5400-7424-5600-#map_74488700.png#.png,patches_200_pixel/patch-7400-5400-7424-5600-#map_74488700.png#.png,1
26,patch-7200-2400-7400-2600-#map_74488705.png#.png,patches_200_pixel/patch-7200-2400-7400-2600-#map_74488705.png#.png,2
27,patch-7000-1200-7200-1400-#map_74488621.png#.png,patches_200_pixel/patch-7000-1200-7200-1400-#map_74488621.png#.png,2
28,patch-4800-2800-5000-3000-#map_74488700.png#.png,patches_200_pixel/patch-4800-2800-5000-3000-#map_74488700.png#.png,2
29,patch-2000-5800-2200-5888-#map_74489053.png#.png,patches_200_pixel/patch-2000-5800-2200-5888-#map_74489053.png#.png,2
30,patch-1800-4800-2000-5000-#map_74489053.png#.png,patches_200_pixel/patch-1800-4800-2000-5000-#map_74489053.png#.png,1
31,patch-1600-2800-1800-3000-#map_74490356.png#.png,patches_200_pixel/patch-1600-2800-1800-3000-#map_74490356.png#.png,1
32,patch-4000-1600-4200-1800-#map_74489053.png#.png,patches_200_pixel/patch-4000-1600-4200-1800-#map_74489053.png#.png,2
33,patch-4800-2800-5000-3000-#map_74488689.png#.png,patches_200_pixel/patch-4800-2800-5000-3000-#map_74488689.png#.png,2
34,patch-4400-5200-4600-5400-#map_74488742.png#.png,patches_200_pixel/patch-4400-5200-4600-5400-#map_74488742.png#.png,2
35,patch-3800-0-4000-200-#map_74488580.png#.png,patches_200_pixel/patch-3800-0-4000-200-#map_74488580.png#.png,2
36,patch-5600-4800-5800-5000-#map_74488689.png#.png,patches_200_pixel/patch-5600-4800-5800-5000-#map_74488689.png#.png,2
37,patch-200-2800-400-3000-#map_74488618.png#.png,patches_200_pixel/patch-200-2800-400-3000-#map_74488618.png#.png,1
38,patch-1200-400-1400-600-#map_74488700.png#.png,patches_200_pixel/patch-1200-400-1400-600-#map_74488700.png#.png,2
39,patch-3600-4400-3800-4600-#map_74488689.png#.png,patches_200_pixel/patch-3600-4400-3800-4600-#map_74488689.png#.png,2
40,patch-2600-3400-2800-3600-#map_74490356.png#.png,patches_200_pixel/patch-2600-3400-2800-3600-#map_74490356.png#.png,1
41,patch-4000-4400-4200-4600-#map_74489053.png#.png,patches_200_pixel/patch-4000-4400-4200-4600-#map_74489053.png#.png,2
42,patch-4800-1000-5000-1200-#map_74488722.png#.png,patches_200_pixel/patch-4800-1000-5000-1200-#map_74488722.png#.png,1
43,patch-1000-2800-1200-3000-#map_74488618.png#.png,patches_200_pixel/patch-1000-2800-1200-3000-#map_74488618.png#.png,2
44,patch-2800-2200-3000-2400-#map_74489035.png#.png,patches_200_pixel/patch-2800-2200-3000-2400-#map_74489035.png#.png,2
45,patch-2000-200-2200-400-#map_74488700.png#.png,patches_200_pixel/patch-2000-200-2200-400-#map_74488700.png#.png,1
46,patch-2800-1400-3000-1600-#map_74488700.png#.png,patches_200_pixel/patch-2800-1400-3000-1600-#map_74488700.png#.png,1
47,patch-4400-800-4600-1000-#map_74488705.png#.png,patches_200_pixel/patch-4400-800-4600-1000-#map_74488705.png#.png,1
48,patch-4200-2000-4400-2200-#map_74488722.png#.png,patches_200_pixel/patch-4200-2000-4400-2200-#map_74488722.png#.png,1
49,patch-2400-3000-2600-3200-#map_74488586.png#.png,patches_200_pixel/patch-2400-3000-2600-3200-#map_74488586.png#.png,2
50,patch-1400-5800-1600-5888-#map_74490356.png#.png,patches_200_pixel/patch-1400-5800-1600-5888-#map_74490356.png#.png,2
51,patch-5000-2800-5200-3000-#map_74490356.png#.png,patches_200_pixel/patch-5000-2800-5200-3000-#map_74490356.png#.png,1
52,patch-4400-2400-4600-2600-#map_74488722.png#.png,patches_200_pixel/patch-4400-2400-4600-2600-#map_74488722.png#.png,1
53,patch-3800-2400-4000-2600-#map_74488689.png#.png,patches_200_pixel/patch-3800-2400-4000-2600-#map_74488689.png#.png,2
54,patch-4200-2000-4400-2200-#map_74488705.png#.png,patches_200_pixel/patch-4200-2000-4400-2200-#map_74488705.png#.png,2
55,patch-3600-800-3800-1000-#map_74488722.png#.png,patches_200_pixel/patch-3600-800-3800-1000-#map_74488722.png#.png,2
56,patch-5200-5200-5400-5400-#map_74488621.png#.png,patches_200_pixel/patch-5200-5200-5400-5400-#map_74488621.png#.png,1
57,patch-4600-4600-4800-4800-#map_74488621.png#.png,patches_200_pixel/patch-4600-4600-4800-4800-#map_74488621.png#.png,2
58,patch-5800-1800-6000-2000-#map_74490389.png#.png,patches_200_pixel/patch-5800-1800-6000-2000-#map_74490389.png#.png,1
59,patch-7200-2800-7400-3000-#map_74490359.png#.png,patches_200_pixel/patch-7200-2800-7400-3000-#map_74490359.png#.png,1
60,patch-1000-1400-1200-1600-#map_74488705.png#.png,patches_200_pixel/patch-1000-1400-1200-1600-#map_74488705.png#.png,2
61,patch-600-5000-800-5200-#map_74488586.png#.png,patches_200_pixel/patch-600-5000-800-5200-#map_74488586.png#.png,2
62,patch-3600-2800-3800-3000-#map_74488700.png#.png,patches_200_pixel/patch-3600-2800-3800-3000-#map_74488700.png#.png,2
63,patch-1600-5400-1800-5600-#map_74488586.png#.png,patches_200_pixel/patch-1600-5400-1800-5600-#map_74488586.png#.png,2
64,patch-6600-1000-6800-1200-#map_74488586.png#.png,patches_200_pixel/patch-6600-1000-6800-1200-#map_74488586.png#.png,2
65,patch-6200-0-6400-200-#map_74489035.png#.png,patches_200_pixel/patch-6200-0-6400-200-#map_74489035.png#.png,2
66,patch-200-3600-400-3800-#map_74488700.png#.png,patches_200_pixel/patch-200-3600-400-3800-#map_74488700.png#.png,2
67,patch-5600-3200-5800-3400-#map_74488700.png#.png,patches_200_pixel/patch-5600-3200-5800-3400-#map_74488700.png#.png,1
68,patch-4800-4600-5000-4800-#map_74490389.png#.png,patches_200_pixel/patch-4800-4600-5000-4800-#map_74490389.png#.png,1
69,patch-4600-800-4800-1000-#map_74489035.png#.png,patches_200_pixel/patch-4600-800-4800-1000-#map_74489035.png#.png,2
70,patch-3800-4800-4000-5000-#map_74488742.png#.png,patches_200_pixel/patch-3800-4800-4000-5000-#map_74488742.png#.png,2
71,patch-7400-1000-7600-1200-#map_74488621.png#.png,patches_200_pixel/patch-7400-1000-7600-1200-#map_74488621.png#.png,2
72,patch-1600-5400-1800-5600-#map_74488689.png#.png,patches_200_pixel/patch-1600-5400-1800-5600-#map_74488689.png#.png,2
73,patch-5400-200-5600-400-#map_74488586.png#.png,patches_200_pixel/patch-5400-200-5600-400-#map_74488586.png#.png,2
74,patch-1200-3000-1400-3200-#map_74490356.png#.png,patches_200_pixel/patch-1200-3000-1400-3200-#map_74490356.png#.png,1
75,patch-6400-1600-6600-1800-#map_74488618.png#.png,patches_200_pixel/patch-6400-1600-6600-1800-#map_74488618.png#.png,1
76,patch-1800-2400-2000-2600-#map_74490389.png#.png,patches_200_pixel/patch-1800-2400-2000-2600-#map_74490389.png#.png,1
77,patch-4400-600-4600-800-#map_74488618.png#.png,patches_200_pixel/patch-4400-600-4600-800-#map_74488618.png#.png,1
78,patch-6200-2600-6400-2800-#map_74488722.png#.png,patches_200_pixel/patch-6200-2600-6400-2800-#map_74488722.png#.png,1
79,patch-3200-4200-3400-4400-#map_74488621.png#.png,patches_200_pixel/patch-3200-4200-3400-4400-#map_74488621.png#.png,1
80,patch-6800-4400-7000-4600-#map_74489035.png#.png,patches_200_pixel/patch-6800-4400-7000-4600-#map_74489035.png#.png,1
81,patch-5200-800-5400-1000-#map_74487492.png#.png,patches_200_pixel/patch-5200-800-5400-1000-#map_74487492.png#.png,1
82,patch-7200-5200-7400-5400-#map_74490359.png#.png,patches_200_pixel/patch-7200-5200-7400-5400-#map_74490359.png#.png,1
83,patch-5600-200-5800-400-#map_74488689.png#.png,patches_200_pixel/patch-5600-200-5800-400-#map_74488689.png#.png,1
84,patch-3600-800-3800-1000-#map_74489053.png#.png,patches_200_pixel/patch-3600-800-3800-1000-#map_74489053.png#.png,1
85,patch-6600-5600-6800-5800-#map_74488618.png#.png,patches_200_pixel/patch-6600-5600-6800-5800-#map_74488618.png#.png,1
86,patch-5800-800-6000-1000-#map_74490389.png#.png,patches_200_pixel/patch-5800-800-6000-1000-#map_74490389.png#.png,1
87,patch-2800-1000-3000-1200-#map_74488700.png#.png,patches_200_pixel/patch-2800-1000-3000-1200-#map_74488700.png#.png,1
88,patch-3600-0-3800-200-#map_74490359.png#.png,patches_200_pixel/patch-3600-0-3800-200-#map_74490359.png#.png,1
89,patch-1800-4000-2000-4200-#map_74488700.png#.png,patches_200_pixel/patch-1800-4000-2000-4200-#map_74488700.png#.png,2
90,patch-5800-3800-6000-4000-#map_74490356.png#.png,patches_200_pixel/patch-5800-3800-6000-4000-#map_74490356.png#.png,1
91,patch-3000-2400-3200-2600-#map_74488621.png#.png,patches_200_pixel/patch-3000-2400-3200-2600-#map_74488621.png#.png,2
92,patch-4600-3200-4800-3400-#map_74488580.png#.png,patches_200_pixel/patch-4600-3200-4800-3400-#map_74488580.png#.png,2
93,patch-7400-1000-7600-1200-#map_74488722.png#.png,patches_200_pixel/patch-7400-1000-7600-1200-#map_74488722.png#.png,1
94,patch-2600-1000-2800-1200-#map_74490389.png#.png,patches_200_pixel/patch-2600-1000-2800-1200-#map_74490389.png#.png,1
95,patch-1000-400-1200-600-#map_74488722.png#.png,patches_200_pixel/patch-1000-400-1200-600-#map_74488722.png#.png,1
96,patch-400-5200-600-5400-#map_74489053.png#.png,patches_200_pixel/patch-400-5200-600-5400-#map_74489053.png#.png,1
97,patch-200-4800-400-5000-#map_74489053.png#.png,patches_200_pixel/patch-200-4800-400-5000-#map_74489053.png#.png,1
98,patch-0-3400-200-3600-#map_74490359.png#.png,patches_200_pixel/patch-0-3400-200-3600-#map_74490359.png#.png,1
99,patch-3200-4800-3400-5000-#map_74488722.png#.png,patches_200_pixel/patch-3200-4800-3400-5000-#map_74488722.png#.png,1
100,patch-7000-4600-7200-4800-#map_74490389.png#.png,patches_200_pixel/patch-7000-4600-7200-4800-#map_74490389.png#.png,1
101,patch-7600-5400-7680-5600-#map_74490389.png#.png,patches_200_pixel/patch-7600-5400-7680-5600-#map_74490389.png#.png,1
102,patch-3000-600-3200-800-#map_74490359.png#.png,patches_200_pixel/patch-3000-600-3200-800-#map_74490359.png#.png,1
103,patch-4600-5200-4800-5400-#map_74490389.png#.png,patches_200_pixel/patch-4600-5200-4800-5400-#map_74490389.png#.png,1
104,patch-6400-3000-6600-3200-#map_74490389.png#.png,patches_200_pixel/patch-6400-3000-6600-3200-#map_74490389.png#.png,1
105,patch-6000-1000-6200-1200-#map_74490359.png#.png,patches_200_pixel/patch-6000-1000-6200-1200-#map_74490359.png#.png,1
106,patch-4800-1400-5000-1600-#map_74490356.png#.png,patches_200_pixel/patch-4800-1400-5000-1600-#map_74490356.png#.png,1
107,patch-1000-1600-1200-1800-#map_74489053.png#.png,patches_200_pixel/patch-1000-1600-1200-1800-#map_74489053.png#.png,1
108,patch-4000-4200-4200-4400-#map_74490356.png#.png,patches_200_pixel/patch-4000-4200-4200-4400-#map_74490356.png#.png,1
109,patch-3600-0-3800-200-#map_74490389.png#.png,patches_200_pixel/patch-3600-0-3800-200-#map_74490389.png#.png,1
110,patch-4600-3800-4800-4000-#map_74488705.png#.png,patches_200_pixel/patch-4600-3800-4800-4000-#map_74488705.png#.png,2
111,patch-6800-5600-7000-5632-#map_74488742.png#.png,patches_200_pixel/patch-6800-5600-7000-5632-#map_74488742.png#.png,1
112,patch-1200-5000-1400-5200-#map_74489035.png#.png,patches_200_pixel/patch-1200-5000-1400-5200-#map_74489035.png#.png,1
113,patch-7200-600-7400-800-#map_74488700.png#.png,patches_200_pixel/patch-7200-600-7400-800-#map_74488700.png#.png,1
114,patch-400-600-600-800-#map_74488742.png#.png,patches_200_pixel/patch-400-600-600-800-#map_74488742.png#.png,1
115,patch-3800-1800-4000-2000-#map_74488580.png#.png,patches_200_pixel/patch-3800-1800-4000-2000-#map_74488580.png#.png,2
116,patch-2400-1000-2600-1200-#map_74490359.png#.png,patches_200_pixel/patch-2400-1000-2600-1200-#map_74490359.png#.png,1
117,patch-5800-2400-6000-2600-#map_74488742.png#.png,patches_200_pixel/patch-5800-2400-6000-2600-#map_74488742.png#.png,1
118,patch-7400-5000-7424-5200-#map_74488586.png#.png,patches_200_pixel/patch-7400-5000-7424-5200-#map_74488586.png#.png,1
119,patch-4000-200-4200-400-#map_74488742.png#.png,patches_200_pixel/patch-4000-200-4200-400-#map_74488742.png#.png,1
120,patch-3400-3200-3600-3400-#map_74488742.png#.png,patches_200_pixel/patch-3400-3200-3600-3400-#map_74488742.png#.png,1
121,patch-400-800-600-1000-#map_74490359.png#.png,patches_200_pixel/patch-400-800-600-1000-#map_74490359.png#.png,1
122,patch-200-600-400-800-#map_74488705.png#.png,patches_200_pixel/patch-200-600-400-800-#map_74488705.png#.png,1
123,patch-2400-1800-2600-2000-#map_74488580.png#.png,patches_200_pixel/patch-2400-1800-2600-2000-#map_74488580.png#.png,1
124,patch-1200-1600-1400-1800-#map_74488580.png#.png,patches_200_pixel/patch-1200-1600-1400-1800-#map_74488580.png#.png,1
125,patch-1600-5000-1800-5200-#map_74488580.png#.png,patches_200_pixel/patch-1600-5000-1800-5200-#map_74488580.png#.png,1
126,patch-2800-1400-3000-1600-#map_74488580.png#.png,patches_200_pixel/patch-2800-1400-3000-1600-#map_74488580.png#.png,1
127,patch-2200-1200-2400-1400-#map_74487492.png#.png,patches_200_pixel/patch-2200-1200-2400-1400-#map_74487492.png#.png,1
128,patch-1600-3400-1800-3600-#map_74488580.png#.png,patches_200_pixel/patch-1600-3400-1800-3600-#map_74488580.png#.png,1
129,patch-400-1000-600-1200-#map_74487492.png#.png,patches_200_pixel/patch-400-1000-600-1200-#map_74487492.png#.png,1
130,patch-1800-2800-2000-3000-#map_74487492.png#.png,patches_200_pixel/patch-1800-2800-2000-3000-#map_74487492.png#.png,1
131,patch-7200-1200-7400-1400-#map_74488705.png#.png,patches_200_pixel/patch-7200-1200-7400-1400-#map_74488705.png#.png,1
132,patch-6600-5200-6800-5400-#map_74488722.png#.png,patches_200_pixel/patch-6600-5200-6800-5400-#map_74488722.png#.png,1
133,patch-6000-2600-6200-2800-#map_74488689.png#.png,patches_200_pixel/patch-6000-2600-6200-2800-#map_74488689.png#.png,2
134,patch-4400-4400-4600-4600-#map_74489053.png#.png,patches_200_pixel/patch-4400-4400-4600-4600-#map_74489053.png#.png,1
135,patch-5200-3600-5400-3800-#map_74488700.png#.png,patches_200_pixel/patch-5200-3600-5400-3800-#map_74488700.png#.png,2
136,patch-2200-2000-2400-2200-#map_74488705.png#.png,patches_200_pixel/patch-2200-2000-2400-2200-#map_74488705.png#.png,2
137,patch-3000-4000-3200-4200-#map_74488618.png#.png,patches_200_pixel/patch-3000-4000-3200-4200-#map_74488618.png#.png,2
138,patch-400-3200-600-3400-#map_74489053.png#.png,patches_200_pixel/patch-400-3200-600-3400-#map_74489053.png#.png,2
139,patch-2800-5400-3000-5600-#map_74489053.png#.png,patches_200_pixel/patch-2800-5400-3000-5600-#map_74489053.png#.png,1
140,patch-1400-1000-1600-1200-#map_74489053.png#.png,patches_200_pixel/patch-1400-1000-1600-1200-#map_74489053.png#.png,1
141,patch-1400-2800-1600-3000-#map_74489053.png#.png,patches_200_pixel/patch-1400-2800-1600-3000-#map_74489053.png#.png,2
142,patch-800-4400-1000-4600-#map_74488700.png#.png,patches_200_pixel/patch-800-4400-1000-4600-#map_74488700.png#.png,1
143,patch-6200-2200-6400-2400-#map_74488689.png#.png,patches_200_pixel/patch-6200-2200-6400-2400-#map_74488689.png#.png,2
144,patch-6800-3400-7000-3600-#map_74488689.png#.png,patches_200_pixel/patch-6800-3400-7000-3600-#map_74488689.png#.png,2
145,patch-2800-1200-3000-1400-#map_74488618.png#.png,patches_200_pixel/patch-2800-1200-3000-1400-#map_74488618.png#.png,2
146,patch-3800-5200-4000-5400-#map_74488700.png#.png,patches_200_pixel/patch-3800-5200-4000-5400-#map_74488700.png#.png,1
147,patch-0-5600-200-5632-#map_74488586.png#.png,patches_200_pixel/patch-0-5600-200-5632-#map_74488586.png#.png,1
148,patch-0-4400-200-4600-#map_74488580.png#.png,patches_200_pixel/patch-0-4400-200-4600-#map_74488580.png#.png,1
149,patch-6600-3600-6800-3800-#map_74489035.png#.png,patches_200_pixel/patch-6600-3600-6800-3800-#map_74489035.png#.png,2
150,patch-3200-5400-3400-5600-#map_74488621.png#.png,patches_200_pixel/patch-3200-5400-3400-5600-#map_74488621.png#.png,2
151,patch-6400-5000-6600-5200-#map_74489035.png#.png,patches_200_pixel/patch-6400-5000-6600-5200-#map_74489035.png#.png,1
152,patch-1400-600-1600-800-#map_74489053.png#.png,patches_200_pixel/patch-1400-600-1600-800-#map_74489053.png#.png,2
153,patch-2600-2000-2800-2200-#map_74490389.png#.png,patches_200_pixel/patch-2600-2000-2800-2200-#map_74490389.png#.png,1
154,patch-2200-5000-2400-5200-#map_74488621.png#.png,patches_200_pixel/patch-2200-5000-2400-5200-#map_74488621.png#.png,2
155,patch-7600-200-7680-400-#map_74488621.png#.png,patches_200_pixel/patch-7600-200-7680-400-#map_74488621.png#.png,2
156,patch-3000-2200-3200-2400-#map_74488700.png#.png,patches_200_pixel/patch-3000-2200-3200-2400-#map_74488700.png#.png,1
157,patch-7000-2000-7200-2200-#map_74488700.png#.png,patches_200_pixel/patch-7000-2000-7200-2200-#map_74488700.png#.png,2
158,patch-3000-4000-3200-4200-#map_74488700.png#.png,patches_200_pixel/patch-3000-4000-3200-4200-#map_74488700.png#.png,2
159,patch-7000-1600-7200-1800-#map_74488742.png#.png,patches_200_pixel/patch-7000-1600-7200-1800-#map_74488742.png#.png,2
160,patch-2200-4600-2400-4800-#map_74488621.png#.png,patches_200_pixel/patch-2200-4600-2400-4800-#map_74488621.png#.png,2
161,patch-3400-3400-3600-3600-#map_74488618.png#.png,patches_200_pixel/patch-3400-3400-3600-3600-#map_74488618.png#.png,2
162,patch-2800-3400-3000-3600-#map_74488621.png#.png,patches_200_pixel/patch-2800-3400-3000-3600-#map_74488621.png#.png,1
163,patch-6800-2400-7000-2600-#map_74488621.png#.png,patches_200_pixel/patch-6800-2400-7000-2600-#map_74488621.png#.png,2
164,patch-7600-1800-7680-2000-#map_74488742.png#.png,patches_200_pixel/patch-7600-1800-7680-2000-#map_74488742.png#.png,2
165,patch-6400-800-6600-1000-#map_74490389.png#.png,patches_200_pixel/patch-6400-800-6600-1000-#map_74490389.png#.png,1
166,patch-7200-4400-7400-4600-#map_74488700.png#.png,patches_200_pixel/patch-7200-4400-7400-4600-#map_74488700.png#.png,2
167,patch-3600-1600-3800-1800-#map_74490389.png#.png,patches_200_pixel/patch-3600-1600-3800-1800-#map_74490389.png#.png,1
168,patch-0-4600-200-4800-#map_74488742.png#.png,patches_200_pixel/patch-0-4600-200-4800-#map_74488742.png#.png,1
169,patch-1800-1200-2000-1400-#map_74488618.png#.png,patches_200_pixel/patch-1800-1200-2000-1400-#map_74488618.png#.png,1
170,patch-0-400-200-600-#map_74488618.png#.png,patches_200_pixel/patch-0-400-200-600-#map_74488618.png#.png,2
171,patch-5200-2000-5400-2200-#map_74489053.png#.png,patches_200_pixel/patch-5200-2000-5400-2200-#map_74489053.png#.png,1
172,patch-5000-5000-5200-5200-#map_74488621.png#.png,patches_200_pixel/patch-5000-5000-5200-5200-#map_74488621.png#.png,2
173,patch-5000-4600-5200-4800-#map_74489053.png#.png,patches_200_pixel/patch-5000-4600-5200-4800-#map_74489053.png#.png,2
174,patch-600-1200-800-1400-#map_74488722.png#.png,patches_200_pixel/patch-600-1200-800-1400-#map_74488722.png#.png,1
175,patch-800-3000-1000-3200-#map_74490356.png#.png,patches_200_pixel/patch-800-3000-1000-3200-#map_74490356.png#.png,1
176,patch-7200-1200-7400-1400-#map_74490356.png#.png,patches_200_pixel/patch-7200-1200-7400-1400-#map_74490356.png#.png,1
177,patch-0-4800-200-5000-#map_74488621.png#.png,patches_200_pixel/patch-0-4800-200-5000-#map_74488621.png#.png,1
178,patch-5600-3800-5800-4000-#map_74490389.png#.png,patches_200_pixel/patch-5600-3800-5800-4000-#map_74490389.png#.png,2
179,patch-2000-5200-2200-5400-#map_74488586.png#.png,patches_200_pixel/patch-2000-5200-2200-5400-#map_74488586.png#.png,2
180,patch-7400-4600-7424-4800-#map_74489053.png#.png,patches_200_pixel/patch-7400-4600-7424-4800-#map_74489053.png#.png,1
181,patch-3400-2600-3600-2800-#map_74488722.png#.png,patches_200_pixel/patch-3400-2600-3600-2800-#map_74488722.png#.png,1
182,patch-5200-800-5400-1000-#map_74490389.png#.png,patches_200_pixel/patch-5200-800-5400-1000-#map_74490389.png#.png,1
183,patch-7200-5600-7400-5632-#map_74488742.png#.png,patches_200_pixel/patch-7200-5600-7400-5632-#map_74488742.png#.png,1
184,patch-2400-3000-2600-3200-#map_74488700.png#.png,patches_200_pixel/patch-2400-3000-2600-3200-#map_74488700.png#.png,1
185,patch-1600-5200-1800-5400-#map_74488618.png#.png,patches_200_pixel/patch-1600-5200-1800-5400-#map_74488618.png#.png,1
186,patch-5800-3200-6000-3400-#map_74489053.png#.png,patches_200_pixel/patch-5800-3200-6000-3400-#map_74489053.png#.png,1
187,patch-3400-2200-3600-2400-#map_74488618.png#.png,patches_200_pixel/patch-3400-2200-3600-2400-#map_74488618.png#.png,1
188,patch-6600-0-6800-200-#map_74488621.png#.png,patches_200_pixel/patch-6600-0-6800-200-#map_74488621.png#.png,1
189,patch-4600-2600-4800-2800-#map_74489053.png#.png,patches_200_pixel/patch-4600-2600-4800-2800-#map_74489053.png#.png,1
190,patch-6600-200-6800-400-#map_74488586.png#.png,patches_200_pixel/patch-6600-200-6800-400-#map_74488586.png#.png,2
191,patch-2600-1000-2800-1200-#map_74488621.png#.png,patches_200_pixel/patch-2600-1000-2800-1200-#map_74488621.png#.png,2
192,patch-2000-1400-2200-1600-#map_74490359.png#.png,patches_200_pixel/patch-2000-1400-2200-1600-#map_74490359.png#.png,1
193,patch-600-4800-800-5000-#map_74488705.png#.png,patches_200_pixel/patch-600-4800-800-5000-#map_74488705.png#.png,1
194,patch-400-2000-600-2200-#map_74488621.png#.png,patches_200_pixel/patch-400-2000-600-2200-#map_74488621.png#.png,1
195,patch-4800-0-5000-200-#map_74490359.png#.png,patches_200_pixel/patch-4800-0-5000-200-#map_74490359.png#.png,1
196,patch-2600-4000-2800-4200-#map_74490389.png#.png,patches_200_pixel/patch-2600-4000-2800-4200-#map_74490389.png#.png,1
197,patch-7400-2000-7600-2200-#map_74488621.png#.png,patches_200_pixel/patch-7400-2000-7600-2200-#map_74488621.png#.png,2
198,patch-6600-3200-6800-3400-#map_74490356.png#.png,patches_200_pixel/patch-6600-3200-6800-3400-#map_74490356.png#.png,1
199,patch-1000-2400-1200-2600-#map_74490389.png#.png,patches_200_pixel/patch-1000-2400-1200-2600-#map_74490389.png#.png,1
200,patch-200-5200-400-5400-#map_74490356.png#.png,patches_200_pixel/patch-200-5200-400-5400-#map_74490356.png#.png,1
201,patch-400-5400-600-5600-#map_74489053.png#.png,patches_200_pixel/patch-400-5400-600-5600-#map_74489053.png#.png,1
202,patch-2800-1600-3000-1800-#map_74488742.png#.png,patches_200_pixel/patch-2800-1600-3000-1800-#map_74488742.png#.png,1
203,patch-3200-2600-3400-2800-#map_74488742.png#.png,patches_200_pixel/patch-3200-2600-3400-2800-#map_74488742.png#.png,1
204,patch-5800-3400-6000-3600-#map_74488705.png#.png,patches_200_pixel/patch-5800-3400-6000-3600-#map_74488705.png#.png,1
205,patch-5800-5000-6000-5200-#map_74490359.png#.png,patches_200_pixel/patch-5800-5000-6000-5200-#map_74490359.png#.png,1
206,patch-6200-4400-6400-4600-#map_74488742.png#.png,patches_200_pixel/patch-6200-4400-6400-4600-#map_74488742.png#.png,1
207,patch-5000-3200-5200-3400-#map_74488586.png#.png,patches_200_pixel/patch-5000-3200-5200-3400-#map_74488586.png#.png,1
208,patch-400-200-600-400-#map_74489035.png#.png,patches_200_pixel/patch-400-200-600-400-#map_74489035.png#.png,1
209,patch-4000-2200-4200-2400-#map_74490356.png#.png,patches_200_pixel/patch-4000-2200-4200-2400-#map_74490356.png#.png,1
210,patch-7400-400-7600-600-#map_74490356.png#.png,patches_200_pixel/patch-7400-400-7600-600-#map_74490356.png#.png,1
211,patch-6400-1600-6600-1800-#map_74489053.png#.png,patches_200_pixel/patch-6400-1600-6600-1800-#map_74489053.png#.png,1
